startup_id,company_age_years,founder_count,employees_size_numeric,funding_rounds,investor_count,total_funding_usd,funding_per_round,employee_size_category,city,state,primary_industry,startup_stage,launch_year,last_funding_date,success_label,success_score,risk_level,estimated_revenue_usd,growth_rate_percent,is_active
ST_01955,4.672268014389725,3,2,3,8,24906971144.72562,8302323714.90854,Small (1-10),Mumbai,Maharashtra,HealthTech,Growth Stage,2019,2025-12-23,Low,42,High Risk,188812.0155938798,93.15720085246683,True
ST_01956,15.0,1,2,7,15,2377385953.172822,339626564.7389746,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2009,2025-10-30,Low,30,High Risk,103116.32933568236,21.551429317490115,True
ST_01957,4.998867050113745,5,2,5,11,1654151215.0799246,330830243.0159849,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Scale Stage,2019,2025-04-17,Low,25,High Risk,169007.69224810976,35.152619475294856,True
ST_01958,4.700074282703156,1,2,7,9,122898913268.51996,17556987609.788567,Small (1-10),Kolkata,West Bengal,EdTech,Scale Stage,2019,2025-03-04,Low,25,High Risk,173078.65592826833,12.819897201389997,True
ST_01959,13.276592321549312,2,2,3,8,205367389.6715504,68455796.55718346,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2010,2025-09-24,Low,42,High Risk,120940.9610507807,20.606500898025764,True
ST_01960,13.512789409664478,3,2,8,10,4199599572.391161,524949946.5488951,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2010,2026-01-13,Low,47,High Risk,194086.92893158365,5.013931531904108,True
ST_01961,14.563716421221864,5,2,8,14,1163278034.066506,145409754.25831324,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2009,2025-10-08,Low,41,High Risk,193754.42348265127,15.544160013828563,True
ST_01962,4.30555843026726,3,2,3,9,11864997055.748714,3954999018.582905,Small (1-10),Mumbai,Maharashtra,E-commerce,Growth Stage,2019,2024-04-26,Low,43,High Risk,140485.0199968588,67.06576398664374,True
ST_01963,3.312545593727856,3,2,2,8,5071045018.397353,2535522509.1986766,Small (1-10),Hyderabad,Telangana,E-commerce,Growth Stage,2020,2025-08-10,Low,41,High Risk,83491.64081215204,95.42565141079015,True
ST_01964,8.747047623452527,2,2,8,13,15229615520.77672,1903701940.09709,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2015,2025-12-04,Low,30,High Risk,96989.90817867983,23.147352361613937,True
ST_01965,14.242098730263674,5,2,8,10,14841675445.95055,1855209430.7438188,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2009,2026-01-06,Low,30,High Risk,121059.60337306123,33.77517562084124,True
ST_01966,8.508557648025713,2,2,8,14,5092482422.346917,636560302.7933646,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2015,2026-01-19,Low,36,High Risk,52211.97388013852,21.735858413696942,False
ST_01967,8.487054184748452,2,2,8,13,3444011386.0135484,430501423.25169355,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2015,2025-05-27,Low,35,High Risk,109809.43820542195,32.33542286743619,True
ST_01968,8.38666958249184,1,2,8,12,1315718464.6272368,164464808.0784046,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2015,2025-10-04,Low,48,High Risk,59293.65097919237,28.96583144602656,True
ST_01969,14.661353939986544,1,2,8,14,1951125855.6505187,243890731.95631483,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2009,2025-12-10,Low,35,High Risk,163202.80542328066,18.550494082187477,True
ST_01970,15.0,3,2,8,15,25245132143.318,3155641517.91475,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2009,2026-01-20,Low,35,High Risk,133097.14066208163,34.104538898955,True
ST_01971,14.932351143784418,5,2,8,14,1896379366.4716282,237047420.80895352,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2009,2025-07-25,Low,24,High Risk,93799.21237468926,12.763203870967605,False
ST_01972,12.576211074710345,4,2,8,13,8559482191.786063,1069935273.9732579,Small (1-10),Chennai,Tamil Nadu,SaaS,Scale Stage,2011,2025-11-29,Low,30,High Risk,126389.85352089112,23.047200371223386,True
ST_01973,12.243252056900618,1,2,8,11,1056979774.5088944,132122471.8136118,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2011,2025-12-01,Low,40,High Risk,71679.35960972363,11.948506473277071,True
ST_01974,6.488234697921084,1,2,7,13,2275738528.9903245,325105504.1414749,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2017,2025-07-28,Low,36,High Risk,78495.78297051966,22.42837434517143,True
ST_01975,15.0,2,2,8,10,34559924464.762596,4319990558.0953245,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2009,2025-10-14,Low,49,High Risk,55140.68436444664,8.328721908229689,True
ST_01976,4.520857313535672,4,2,6,9,1725310811.8908308,287551801.98180515,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2019,2025-11-06,Low,22,High Risk,164864.75513772402,26.60278503284015,True
ST_01977,2.504175326985748,1,2,0,4,969154733.6603202,969154733.6603202,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Growth Stage,2021,2025-12-31,Low,35,High Risk,126013.15317167326,68.75578542170805,True
ST_01978,7.1890416621233895,1,2,7,9,4484404213.252611,640629173.3218015,Small (1-10),Pune,Maharashtra,Manufacturing,Scale Stage,2016,2025-12-18,Low,31,High Risk,88103.10010756967,22.26861718718983,True
ST_01979,6.034737212624693,1,2,3,8,4039334568.114802,1346444856.0382674,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2017,2025-01-18,Low,49,High Risk,84361.18113249351,30.84420668791601,True
ST_01980,8.55664616858969,4,2,8,11,1141849242.2300503,142731155.2787563,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2015,2024-05-27,Low,38,High Risk,51779.69557152009,30.330599998226297,True
ST_01981,6.9102129944634045,3,2,8,12,49587544717.71139,6198443089.713923,Small (1-10),Chennai,Tamil Nadu,SaaS,Scale Stage,2017,2025-10-13,Low,48,High Risk,193714.29253803712,24.735765401746995,True
ST_01982,11.691784198166857,2,2,8,10,11128158790.884499,1391019848.8605623,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2012,2025-12-05,Low,34,High Risk,160595.08944895514,35.622832424100885,False
ST_01983,15.0,2,2,8,9,652000078.2683158,81500009.78353947,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2026-01-18,Low,29,High Risk,116402.3311928577,38.40683886918721,True
ST_01984,13.146361996117076,2,2,5,15,13269447793.42007,2653889558.6840143,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2010,2025-12-25,Low,35,High Risk,133336.87890621732,28.51603616581234,True
ST_01985,5.774139162787759,3,2,8,11,27675747242.58707,3459468405.323384,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2018,2024-11-19,Low,29,High Risk,127310.42759888593,9.631623843305054,True
ST_01986,8.988535647976596,3,2,7,15,4702486181.391045,671783740.1987207,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2015,2025-12-20,Low,27,High Risk,63382.941050560046,38.815175186568204,True
ST_01987,13.444490714367213,1,2,8,11,1030933789.2482864,128866723.6560358,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2010,2025-04-19,Low,29,High Risk,93538.05652478735,26.994654539895556,True
ST_01988,6.114002108020066,2,2,8,9,2042083080.2828994,255260385.03536242,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2017,2025-10-16,Low,22,High Risk,93816.26759184481,39.36796799783016,True
ST_01989,12.707470100645633,1,2,8,14,1794070068.0021784,224258758.5002723,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2011,2026-01-03,Low,27,High Risk,150238.50689408917,27.755594794044484,False
ST_01990,15.0,3,2,8,13,6906369089.715883,863296136.2144854,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2009,2025-02-18,Low,20,High Risk,149320.8579321904,21.49496733800527,True
ST_01991,7.852597642917407,3,2,8,11,16950835462.626753,2118854432.828344,Small (1-10),Chennai,Tamil Nadu,DeepTech,Scale Stage,2016,2025-06-17,Low,45,High Risk,71896.56435209305,14.719666534532156,True
ST_01992,4.73512558763128,1,2,7,12,13461178575.801228,1923025510.8287468,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2019,2025-11-27,Low,26,High Risk,77170.30398474596,39.37095942196641,True
ST_01993,15.0,3,2,8,14,9362747210.8816,1170343401.3602,Small (1-10),Pune,Maharashtra,Manufacturing,Scale Stage,2009,2025-04-25,Low,27,High Risk,89350.53144477907,10.582066462213866,True
ST_01994,6.51044414029753,1,2,8,12,6288786060.265551,786098257.5331938,Small (1-10),Pune,Maharashtra,Manufacturing,Scale Stage,2017,2024-05-15,Low,38,High Risk,183851.6952930297,22.70803618017049,True
ST_01995,5.68751507892834,3,2,8,9,3649412395.6132174,456176549.45165217,Small (1-10),Ahmedabad,Gujarat,E-commerce,Scale Stage,2018,2025-12-08,Low,30,High Risk,75063.11952964551,10.453626760415874,True
ST_01996,9.408644227758689,1,2,8,11,13380845583.616898,1672605697.9521122,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Scale Stage,2014,2025-04-30,Low,36,High Risk,199328.00759324807,25.16064806317753,True
ST_01997,11.113845693345473,1,2,8,15,891136761.934685,111392095.24183562,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2012,2025-08-26,Low,30,High Risk,128841.91502110475,37.6527850717777,True
ST_01998,14.360697076824026,1,2,8,11,1956266902.7892017,244533362.84865022,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2025-12-17,Low,47,High Risk,183937.85107475563,39.41295492007065,True
ST_01999,15.0,5,2,8,10,37543347257.14047,4692918407.142559,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-07-08,Low,21,High Risk,192300.52267966914,23.53239264268747,True
ST_02000,8.982496595332343,4,2,6,10,6187832378.970796,1031305396.4951326,Small (1-10),Kolkata,West Bengal,EdTech,Scale Stage,2015,2025-07-23,Low,38,High Risk,198526.67718648064,35.87354982907712,True
ST_02001,8.081223473348924,2,2,8,9,53186575119.5639,6648321889.945488,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2015,2025-10-22,Low,49,High Risk,81767.90774849715,23.591280169208435,True
ST_02002,12.43387996094797,2,2,6,14,4695797497.850245,782632916.3083743,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2011,2024-07-19,Low,43,High Risk,96528.5767411943,24.185306289521222,True
ST_02003,11.844601337906614,1,2,6,8,619862397.8273909,103310399.63789849,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2012,2024-12-18,Low,40,High Risk,137462.91562757248,38.71635942568415,True
ST_02004,7.628512718848347,2,2,8,16,7772772378.776598,971596547.3470747,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2016,2025-09-01,Low,26,High Risk,191957.6878244031,29.958384606843598,True
ST_02005,9.516633621456561,1,2,7,12,17426940310.47526,2489562901.496466,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2014,2026-01-05,Low,24,High Risk,94239.27690708211,14.027123641088009,True
ST_02006,15.0,1,2,6,9,10970402288.84642,1828400381.4744034,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2026-01-01,Low,26,High Risk,198874.16386833845,13.027133068955548,True
ST_02007,12.668352410252904,1,2,6,10,1954174992.300198,325695832.05003303,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2011,2025-04-05,Low,21,High Risk,105625.99944837134,8.153205385160462,True
ST_02008,12.33421746082786,4,2,4,10,2944422617.0002737,736105654.2500684,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2011,2025-04-20,Low,48,High Risk,177081.5310677368,16.24188637917152,True
ST_02009,15.0,3,2,8,9,28457625860.47289,3557203232.559111,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-07-13,Low,35,High Risk,175105.71194354843,26.320733188705642,True
ST_02010,5.238923745658335,1,2,8,10,1534746509.5487494,191843313.69359368,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2018,2025-08-16,Low,36,High Risk,51887.932273072045,28.12983675815659,True
ST_02011,7.323895049216277,3,2,8,13,19612752875.995525,2451594109.4994407,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2016,2026-01-08,Low,24,High Risk,68229.87086769701,7.789045447603363,True
ST_02012,15.0,2,2,8,11,88412112446.17406,11051514055.771757,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2009,2025-08-03,Low,30,High Risk,175359.08568823384,12.475908646562639,True
ST_02013,10.532656252393464,4,2,8,10,2765753157.329039,345719144.6661299,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2013,2025-07-13,Low,25,High Risk,120268.14198245508,18.977262857736118,True
ST_02014,7.246892549117198,3,2,8,11,1224819504.0180993,153102438.0022624,Small (1-10),Chennai,Tamil Nadu,DeepTech,Scale Stage,2016,2026-01-20,Low,27,High Risk,141508.63314869357,15.33108905613515,True
ST_02015,11.003969118849968,1,2,5,8,6386094483.649506,1277218896.729901,Small (1-10),Chennai,Tamil Nadu,DeepTech,Scale Stage,2012,2025-05-08,Low,48,High Risk,195563.70017752209,30.857739088129467,True
ST_02016,6.263585633895925,2,2,8,15,1775355684.301885,221919460.5377356,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Scale Stage,2017,2024-04-19,Low,33,High Risk,173155.02050152418,28.331820583921377,True
ST_02017,4.119025567601241,2,2,6,15,675240123.6850889,112540020.61418147,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2019,2024-07-31,Low,49,High Risk,177047.23718256573,23.385749861782706,True
ST_02018,5.446122268953472,1,2,5,9,660833720.16775,132166744.03355,Small (1-10),Kolkata,West Bengal,EdTech,Scale Stage,2018,2025-06-17,Low,47,High Risk,112836.78381474207,18.834925317517985,True
ST_02019,8.14388357614687,1,2,6,10,46570263213.879875,7761710535.646646,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2015,2024-12-11,Low,43,High Risk,177328.67543189673,20.985818885557585,True
ST_02020,9.029006195398798,1,2,8,15,1152643090.1307998,144080386.26634997,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2014,2025-09-02,Low,40,High Risk,135232.116396218,8.891632734909653,True
ST_02021,15.0,5,2,8,16,525427063.6001984,65678382.9500248,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2025-05-17,Low,42,High Risk,80794.31435745308,20.967518343910058,True
ST_02022,15.0,5,2,7,10,52474590074.56053,7496370010.6515045,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-08-19,Low,25,High Risk,165433.1030761609,13.211224588481457,True
ST_02023,12.24127610036683,2,2,8,12,21173895983.56501,2646736997.9456263,Small (1-10),Kolkata,West Bengal,FinTech,Scale Stage,2011,2025-11-27,Low,44,High Risk,97582.40684661275,16.474770501117018,True
ST_02024,15.0,3,2,8,11,34721498268.00502,4340187283.5006275,Small (1-10),Ahmedabad,Gujarat,FinTech,Scale Stage,2009,2025-07-09,Low,21,High Risk,86847.8228945908,28.78601973529731,False
ST_02025,7.482934051058045,2,2,8,10,3311525651.379961,413940706.4224951,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2016,2023-12-17,Low,38,High Risk,101305.61285120703,10.051455204467294,True
ST_02026,11.891523315278784,1,2,8,13,24996492074.12493,3124561509.2656164,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2012,2025-11-22,Low,47,High Risk,140170.1370530602,25.60992344939489,True
ST_02027,5.025965210441495,1,2,7,11,2954091723.4522715,422013103.3503245,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2018,2025-11-18,Low,45,High Risk,128238.72504625902,26.824583186624817,True
ST_02028,4.645605048805679,2,2,3,6,5025645173.68311,1675215057.89437,Small (1-10),Delhi NCR,Delhi,E-commerce,Growth Stage,2019,2025-12-13,Low,30,High Risk,191898.82921112646,60.299777309303046,True
ST_02029,15.0,4,2,8,11,2642203314.5109677,330275414.31387097,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2025-09-23,Low,44,High Risk,171767.30142381563,6.94837262297759,True
ST_02030,11.1821323007713,3,2,7,10,22038272215.296463,3148324602.185209,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2012,2025-11-29,Low,44,High Risk,175829.6115859036,32.92727756127463,True
ST_02031,15.0,3,2,8,10,4376831670.946131,547103958.8682663,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2026-01-01,Low,37,High Risk,171993.03543838573,32.03744506974047,True
ST_02032,4.682151845801386,3,2,4,10,5245273979.402704,1311318494.850676,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2019,2024-11-29,Low,38,High Risk,136732.0264284673,16.227230478455382,True
ST_02033,12.76867420022505,1,2,8,15,11697546073.716114,1462193259.2145143,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2011,2025-10-04,Low,45,High Risk,197355.47975679184,9.64272855983868,True
ST_02034,11.040311619037526,3,2,7,10,13217252313.506084,1888178901.9294407,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2012,2025-11-07,Low,26,High Risk,99501.01276315202,21.14110265030334,True
ST_02035,15.0,1,2,8,11,16503222545.169497,2062902818.146187,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-11-08,Low,23,High Risk,123791.9633264255,5.821839487341418,True
ST_02036,9.23536810358749,1,2,8,9,2660090597.36943,332511324.67117876,Small (1-10),Kolkata,West Bengal,EdTech,Scale Stage,2014,2025-07-19,Low,33,High Risk,170393.65163275288,18.770318228849185,True
ST_02037,10.478870668155071,1,2,8,11,40801741586.67729,5100217698.3346615,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2013,2026-01-07,Low,42,High Risk,73067.18136350419,16.801018969923447,True
ST_02038,5.938620156328484,3,2,7,12,2786895535.8386087,398127933.6912298,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2018,2024-12-23,Low,43,High Risk,124709.57839753582,24.285412397439664,True
ST_02039,11.949698782476153,1,2,5,7,4069838310.767729,813967662.1535457,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2012,2025-10-20,Low,20,High Risk,119039.10921387948,25.784028783725542,True
ST_02040,14.052638023914525,4,2,8,13,117568766753.08275,14696095844.135344,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2025-12-11,Low,27,High Risk,102303.85013915076,16.449094008721275,True
ST_02041,7.406512737037855,1,2,8,12,4717091259.350605,589636407.4188256,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2016,2025-10-28,Low,38,High Risk,171562.18666670893,32.31789464223434,True
ST_02042,13.371920401830945,2,2,8,15,1114296939.7370908,139287117.46713635,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2010,2023-10-29,Low,47,High Risk,112586.94062881276,34.097654130140405,False
ST_02043,5.944156096542763,4,2,6,9,2544450791.075148,424075131.84585804,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2018,2024-08-21,Low,45,High Risk,100835.96099581715,28.529197769571965,True
ST_02044,15.0,3,2,8,12,7131188368.231914,891398546.0289892,Small (1-10),Chennai,Tamil Nadu,HealthTech,Scale Stage,2009,2026-01-19,Low,35,High Risk,186946.8917343297,25.156571084394383,True
ST_02045,15.0,3,2,8,13,156776858087.83087,19597107260.97886,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2009,2025-09-03,Low,20,High Risk,133692.1863845624,24.269229080216164,True
ST_02046,4.02164050588476,1,2,3,5,7772574375.053051,2590858125.0176835,Small (1-10),Mumbai,Maharashtra,FinTech,Growth Stage,2019,2025-05-05,Low,42,High Risk,117527.97555015264,27.843234190539057,True
ST_02047,15.0,2,2,8,9,7959596171.582653,994949521.4478316,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-10-31,Low,47,High Risk,83700.67982413876,38.02496299606603,True
ST_02048,13.791218481010477,1,2,8,11,46621918297.06295,5827739787.132869,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2010,2025-07-31,Low,28,High Risk,136569.9920306862,31.206849453877076,True
ST_02049,8.340209157464935,1,2,8,9,2196871580.5303946,274608947.5662993,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2015,2025-09-12,Low,46,High Risk,172504.64533852963,26.820893037767824,True
ST_02050,12.883026842360415,2,2,8,10,959025910.0906816,119878238.7613352,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2011,2025-04-07,Low,40,High Risk,184508.98208889944,36.746013188287876,True
ST_02051,15.0,2,2,8,10,2352591835.7837963,294073979.47297454,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2009,2025-03-05,Low,36,High Risk,163052.47834673672,27.627900289957275,False
ST_02052,6.060967054748998,1,2,8,12,8437718597.749202,1054714824.7186502,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2017,2025-12-18,Low,44,High Risk,154683.90662782648,6.927914865469953,True
ST_02053,5.370266547346766,1,2,4,8,9432301775.627743,2358075443.9069357,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2018,2026-01-09,Low,46,High Risk,108858.4818727611,38.934883331542636,True
ST_02054,15.0,2,2,8,15,11723380418.036205,1465422552.2545257,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-09-05,Low,27,High Risk,165395.46748366166,12.766793249743879,True
ST_02055,15.0,3,2,8,13,7232286416.445975,904035802.0557469,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2024-12-06,Low,45,High Risk,196530.59754125736,27.89660989993805,True
